gene symbol	(count) FRA_49_FW_992
C11orf94	1
C11orf95	24
C11orf96	0
C12orf10	5
C12orf23	12
C12orf28	0
C12orf29	51
C12orf36	0
C12orf39	0
C12orf4	0
C12orf40	1
C12orf42	0
C12orf43	12
C12orf44	0
C12orf45	1
C12orf49	0
C12orf5	159
C12orf50	0
C12orf52	1
C12orf54	0
C12orf55	0
C12orf56	0
C12orf57	1
C12orf60	0
C12orf61	91
C12orf63	0
C12orf65	111
C12orf66	1
C12orf68	0
C12orf71	1
C12orf73	10
C12orf74	0
C12orf75	2
C12orf76	21
C12orf77	52
C13orf35	2
C14orf1	11
C14orf105	81
C14orf119	9
C14orf132	40
C14orf142	3
C14orf159	4
C14orf166	1
C14orf166B	3
C14orf169	3
C14orf177	0
C14orf178	54
C14orf180	0
C14orf182	49
C14orf183	2
C14orf2	0
C14orf23	16
C14orf28	3
C14orf37	0
C14orf39	0
C14orf64	4
C14orf79	9
C14orf80	7
C14orf93	0
C15orf26	0
C15orf27	43
C15orf32	0
C15orf37	114
C15orf39	2
C15orf40	126
C15orf41	0
C15orf43	0
C15orf48	0
C15orf52	26
C15orf53	0
C15orf54	2
C15orf56	0
C15orf57	10
C15orf59	0
C15orf60	19
C15orf61	5
C15orf62	86
C16orf11	0
C16orf13	0
C16orf3	1
C16orf45	23
C16orf46	0
C16orf52	8
C16orf54	15
C16orf55	0
C16orf58	4
C16orf59	1
C16orf62	36
C16orf70	27
C16orf71	25
C16orf72	10
C16orf74	0
C16orf78	0
C16orf80	0
C16orf82	0
C16orf86	7
C16orf87	2
C16orf89	9
C16orf90	1
C16orf91	3
C16orf92	0
C16orf93	7
C16orf95	0
C17orf100	24
C17orf102	0
C17orf103	76
C17orf104	44
C17orf105	0
C17orf107	28
C17orf47	2
C17orf50	4
C17orf51	0
C17orf53	17
C17orf58	15
C17orf59	4
C17orf62	46
C17orf64	0
C17orf65	56
C17orf66	2
C17orf67	0
C17orf70	4
C17orf72	502
C17orf74	0
C17orf75	154
C17orf77	54
C17orf78	4
C17orf80	2
C17orf82	0
C17orf85	2
C17orf89	0
C17orf96	0
C17orf97	7
C17orf98	2
C17orf99	0
C18orf21	4
C18orf23	0
C18orf25	6
C18orf32	70
C18orf42	0
C18orf54	0
C18orf56	3
C18orf61	0
C18orf63	0
C18orf8	123
C19orf10	5
C19orf12	8
C19orf18	0
C19orf24	0
C19orf25	0
C19orf26	0
C19orf33	0
C19orf35	181
C19orf38	0
C19orf40	17
C19orf43	8
C19orf44	52
C19orf45	0
C19orf47	0
C19orf48	11
C19orf52	0
C19orf53	5
C19orf54	20
C19orf55	0
C19orf57	1
C19orf59	3
C19orf60	1
C19orf66	15
C19orf67	8
C19orf68	4
C19orf69	0
C19orf70	6
C19orf71	57
C19orf73	7
C19orf77	7
C1D	23
C1GALT1	12
C1GALT1C1	0
C1QA	0
C1QB	0
C1QBP	41
C1QC	0
C1QL1	0
C1QL2	0
C1QL3	69
C1QL4	0
C1QTNF1	0
C1QTNF2	22
C1QTNF4	0
C1QTNF6	42
C1QTNF7	44
C1QTNF8	0
C1QTNF9	0
C1QTNF9B	1
C1R	0
C1RL	45
C1S	0
C1orf100	5
C1orf101	0
C1orf105	1
C1orf106	15
C1orf109	0
C1orf110	0
C1orf111	0
C1orf112	57
C1orf115	1
C1orf116	1
C1orf122	12
C1orf123	13
C1orf127	0
C1orf131	0
C1orf140	53
C1orf141	7
C1orf146	6
C1orf158	0
C1orf159	2
C1orf162	2
C1orf168	0
C1orf170	5
C1orf172	8
C1orf173	0
C1orf174	46
C1orf177	1
C1orf180	0
C1orf185	0
C1orf186	0
C1orf189	0
C1orf192	59
C1orf194	3
C1orf198	0
C1orf200	140
C1orf204	19
C1orf21	1
C1orf210	34
C1orf213	2
C1orf216	1
C1orf220	22
C1orf222	0
C1orf226	0
C1orf227	0
C1orf228	1
C1orf229	28
C1orf27	3
C1orf35	12
C1orf43	3
C1orf50	0
C1orf51	0
C1orf52	11
C1orf53	0
C1orf54	0
C1orf56	666
C1orf61	0
C1orf63	11
C1orf64	0
C1orf65	0
C1orf68	0
C1orf74	42
C1orf85	2
C1orf86	34
C1orf87	0
C1orf94	0
C1orf95	44
C2	2
C20orf112	65
C20orf141	0
C20orf144	4
C20orf166	0
C20orf173	15
C20orf194	1
C20orf195	7
C20orf196	0
C20orf197	0
C20orf201	4
C20orf202	0
C20orf203	32
C20orf26	0
C20orf27	0
C20orf85	0
C20orf96	0
C21orf119	1
C21orf128	1
C21orf15	0
C21orf2	109
C21orf33	8
C21orf37	4
C21orf49	3
C21orf54	0
C21orf58	8
C21orf59	1
C21orf62	315
C21orf67	100
C21orf88	0
C21orf90	0
C22orf15	68
C22orf23	65
C22orf24	3
C22orf26	19
C22orf31	1
C22orf34	1
C22orf39	12
C22orf42	0
C22orf43	0
C22orf46	3
C2CD2	28
C2CD2L	4
C2CD3	1
C2CD4A	27
C2CD4B	0
C2CD4C	0
C2CD4D	17
C2orf15	54
C2orf16	22
C2orf27A	0
C2orf27B	0
C2orf40	4
C2orf42	2
C2orf43	3
C2orf44	3
C2orf47	3
C2orf48	0
C2orf49	2
C2orf50	0
C2orf53	0
C2orf54	4
C2orf57	0
C2orf61	1
C2orf62	7
C2orf66	0
C2orf68	33
C2orf69	10
C2orf70	0
C2orf71	2
C2orf72	0
C2orf73	0
C2orf74	0
C2orf76	0
C2orf78	0
C2orf80	0
C2orf81	1
C2orf82	0
C2orf83	29
C2orf88	153
C3	1
C3AR1	5
C3P1	0
C3orf14	0
C3orf17	224
C3orf18	29
C3orf20	0
C3orf22	0
C3orf27	31
C3orf30	0
C3orf33	27
C3orf35	0
C3orf36	0
C3orf37	6
C3orf38	1
C3orf43	1
C3orf49	16
C3orf52	22
C3orf55	0
C3orf56	0
C3orf58	6
C3orf62	59
C3orf65	3
C3orf67	0
C3orf70	28
C3orf72	48
C3orf79	0
C4A	0
C4B	0
C4BPA	1
C4BPB	0
C4orf17	2
C4orf19	115
C4orf21	0
C4orf22	0
C4orf26	34
C4orf27	1
C4orf29	8
C4orf3	21
C4orf32	2
C4orf33	0
C4orf36	0
C4orf40	27
C4orf42	6
C4orf45	3
C4orf46	2
C4orf47	0
C4orf48	1
C4orf51	0
C4orf6	0
C5	10
C5AR1	4
C5orf15	1
C5orf20	0
C5orf22	0
C5orf24	54
C5orf25	5
C5orf27	34
C5orf28	32
C5orf30	0
C5orf34	9
C5orf38	0
C5orf42	3
C5orf45	53
C5orf46	0
C5orf47	0
C5orf48	0
C5orf49	0
C5orf51	1
C5orf52	0
C5orf54	0
C5orf55	38
C5orf56	904
C5orf58	40
C5orf60	5
C5orf63	1
C5orf64	28
C6	0
C6orf1	3
C6orf10	8
C6orf106	2
C6orf118	0
C6orf120	190
C6orf123	30
C6orf132	23
C6orf136	41
C6orf141	0
C6orf147	32
C6orf15	0
C6orf163	0
C6orf164	0
C6orf165	0
C6orf170	30
C6orf195	0
C6orf201	30
C6orf203	0
C6orf211	1
C6orf222	0
C6orf223	0
C6orf226	9
C6orf25	36
C6orf47	3
C6orf48	0
C6orf52	1
C6orf57	0
C6orf58	0
C6orf62	16
C6orf70	0
C6orf89	24
C6orf99	1
C7	21
C7orf10	0
C7orf13	0
C7orf25	0
C7orf26	0
C7orf31	3
C7orf33	0
C7orf34	0
C7orf41	4
C7orf43	93
C7orf49	240
C7orf50	0
C7orf55	1
C7orf57	2
C7orf60	2
C7orf61	0
C7orf62	0
C7orf63	5
C7orf65	25
C7orf66	0
C7orf69	1
C7orf71	16
C7orf72	1
C8A	0
C8B	0
C8G	0
C8orf22	0
C8orf31	40
C8orf33	114
C8orf34	0
C8orf37	29
C8orf4	0
C8orf42	1
C8orf44	80
C8orf46	0
C8orf47	0
C8orf48	0
C8orf49	14
C8orf56	0
C8orf58	10
C8orf59	44
C8orf74	0
C8orf76	1
C8orf86	34
C9	0
C9orf102	51
C9orf106	0
C9orf114	35
C9orf116	0
C9orf117	21
C9orf123	0
C9orf129	0
C9orf131	98
C9orf135	0
C9orf139	103
C9orf142	4
C9orf152	3
C9orf153	0
C9orf156	0
C9orf16	6
C9orf163	2
C9orf169	1
C9orf170	0
C9orf171	0
C9orf172	6
C9orf173	4
C9orf24	1
C9orf3	32
C9orf37	45
C9orf40	7
C9orf41	1
C9orf43	1
C9orf47	35
C9orf50	1
C9orf53	0
C9orf57	0
C9orf62	0
C9orf64	33
C9orf66	177
C9orf69	3
C9orf72	1
C9orf78	72
C9orf84	89
C9orf85	45
C9orf89	1
C9orf9	4
C9orf91	26
C9orf96	68
CA1	3
CA10	0
CA11	5
CA12	18
CA13	28
CA14	66
CA2	0
CA3	0
CA4	0
CA5A	1
CA5B	81
CA5BP1	1
CA6	170
CA7	0
CA8	0
CA9	0
CAB39	29
CAB39L	1
CABIN1	10
CABLES1	7
CABLES2	74
CABP1	0
CABP2	0
CABP4	189
CABP5	3
CABP7	70
CABS1	0
CABYR	4
CACHD1	1
CACNA1A	0
CACNA1B	0
CACNA1C	57
CACNA1D	4
CACNA1E	0
CACNA1F	7
CACNA1G	0
CACNA1H	1
CACNA1I	5
CACNA1S	0
CACNA2D1	0
CACNA2D2	57
CACNA2D3	0
CACNA2D4	44
CACNB1	2
CACNB2	176
CACNB3	5
CACNB4	0
CACNG1	2
CACNG2	0
CACNG3	0
CACNG4	7
CACNG5	0
CACNG6	0
CACNG7	0
CACNG8	163
CACYBP	101
CAD	0
CADM1	0
CADM2	0
CADM3	1
CADM4	5
CADPS	0
CADPS2	0
CAGE1	11
CALB1	40
CALB2	0
CALCA	1
CALCB	0
CALCOCO1	5
CALCOCO2	24
CALCR	0
CALCRL	2
CALD1	10
CALHM1	9
CALHM2	18
CALHM3	0
CALM1	11
CALM2	88
CALM3	25
CALML3	0
CALML4	383
CALML5	0
CALML6	2
CALN1	36
CALR	44
CALR3	0
CALU	27
CALY	1
CAMK1	70
CAMK1D	107
CAMK1G	1
CAMK2A	0
CAMK2B	0
CAMK2D	0
CAMK2G	6
CAMK2N1	0
CAMK2N2	2
CAMK4	2
CAMKK1	0
CAMKK2	66
CAMKMT	0
CAMKV	0
CAMLG	31
CAMP	0
CAMSAP1	2
CAMTA1	2
CAMTA2	25
CAND1	1
CAND2	82
CANT1	2
CANX	33
CAP1	28
CAP2	0
CAPG	3
CAPN1	21
CAPN10	1
CAPN11	0
CAPN12	113
CAPN13	0
CAPN14	0
CAPN2	102
CAPN3	25
CAPN5	1
CAPN6	0
CAPN7	73
CAPN8	0
CAPN9	0
CAPNS1	6
CAPNS2	0
CAPRIN1	6
CAPRIN2	2
CAPS	22
CAPS2	0
CAPSL	0
CAPZA1	14
CAPZA2	1
CAPZA3	0
CAPZB	7
CARD10	0
CARD11	28
CARD14	120
CARD16	1
CARD17	0
CARD18	0
CARD6	53
CARD8	75
CARD9	11
CARHSP1	107
CARKD	18
CARM1	45
CARNS1	50
CARS	3
CARS2	6
CARTPT	0
CASC1	15
CASC2	1
CASC3	12
CASC4	17
CASC5	1
CASD1	1
CASK	1
CASKIN1	116
CASKIN2	11
CASP1	4
CASP10	54
CASP12	0
CASP14	13
CASP2	56
CASP3	1
CASP4	2
CASP5	0
CASP6	146
CASP7	1
CASP8	78
CASP8AP2	5
CASP9	1
CASQ1	8
CASQ2	0
CASR	0
CASS4	4
CAST	262
CASZ1	12
CAT	2
CATSPER1	0
CATSPER2	8
CATSPER2P1	51
CATSPER3	0
CATSPER4	0
CATSPERB	0
CATSPERG	0
CAV1	0
CAV2	54
CAV3	0
CBFA2T2	85
CBFA2T3	1
CBFB	4
CBL	8
CBLB	3
CBLC	0
CBLL1	3
CBLN1	0
CBLN2	0
CBLN3	0
CBLN4	0
CBR1	3
CBR3	13
CBR4	0
CBS	9
CBWD1	0
CBWD2	0
CBWD3	0
CBWD5	0
CBWD6	0
CBX1	32
CBX2	0
CBX3	16
CBX4	18
CBX5	79
CBX6	4
CBX7	6
CBX8	1
CBY1	4
CBY3	10
CC2D1A	11
CC2D1B	73
CC2D2A	561
CC2D2B	37
CCAR1	11
CCBE1	81
CCBL1	1
CCBL2	3
CCBP2	63
CCDC101	10
CCDC102A	3
CCDC102B	0
CCDC103	0
CCDC104	35
CCDC105	0
CCDC106	2
CCDC107	2
CCDC108	0
CCDC109B	16
CCDC11	0
CCDC110	0
CCDC111	2
CCDC112	0
CCDC113	46
CCDC114	8
CCDC115	2
CCDC116	0
CCDC117	13
CCDC12	12
CCDC120	43
CCDC121	30
CCDC122	34
CCDC124	33
CCDC125	86
CCDC126	0
CCDC127	0
CCDC129	0
CCDC13	1
CCDC130	6
CCDC132	1
CCDC134	0
CCDC135	0
CCDC136	2
CCDC137	30
CCDC138	0
CCDC14	1
CCDC140	0
CCDC141	4
CCDC144A	2
CCDC144B	246
CCDC144NL	5
CCDC146	1
CCDC147	1
CCDC148	35
CCDC149	0
CCDC15	0
CCDC150	0
CCDC151	0
CCDC152	7
CCDC153	0
CCDC154	7
CCDC155	0
CCDC157	97
CCDC158	2
CCDC159	6
CCDC160	0
CCDC162P	0
CCDC163P	12
CCDC166	0
CCDC167	14
CCDC17	5
CCDC18	56
CCDC19	0
CCDC22	14
CCDC23	16
CCDC24	0
CCDC25	1
CCDC27	1
CCDC28A	0
CCDC28B	30
CCDC3	0
CCDC30	46
CCDC33	0
CCDC34	0
CCDC36	20
CCDC37	16
CCDC38	20
CCDC39	279
CCDC40	0
CCDC41	48
CCDC42	0
CCDC42B	104
CCDC43	2
CCDC47	1
CCDC50	9
CCDC51	0
CCDC53	0
CCDC54	0
CCDC57	10
CCDC58	5
CCDC59	7
CCDC6	2
CCDC60	0
CCDC61	0
CCDC62	0
CCDC63	0
CCDC64	13
CCDC64B	2
CCDC65	27
CCDC66	78
CCDC67	5
CCDC68	4
CCDC69	61
CCDC7	13
CCDC70	0
CCDC71	5
CCDC73	436
CCDC74A	0
CCDC74B	0
CCDC77	45
CCDC78	45
CCDC79	0
CCDC8	9
CCDC80	7
CCDC81	0
CCDC82	3
CCDC83	2
CCDC84	248
CCDC85A	0
CCDC85B	3
CCDC85C	104
CCDC86	6
CCDC87	0
CCDC88A	29
CCDC88B	25
CCDC88C	25
CCDC89	0
CCDC9	12
CCDC90B	3
CCDC91	2
CCDC92	5
CCDC93	3
CCDC94	4
CCDC96	10
CCDC97	142
CCHCR1	1
CCIN	0
CCK	0
CCKAR	0
CCKBR	0
CCL1	0
CCL11	0
CCL13	0
CCL14	0
CCL16	19
CCL17	0
CCL18	0
CCL19	0
CCL2	0
CCL20	0
CCL21	0
CCL22	59
CCL23	0
CCL24	0
CCL25	0
CCL26	0
CCL27	4
CCL28	30
CCL3	2
CCL3L1	0
CCL3L3	0
CCL4	1
CCL4L2	0
CCL5	134
CCL7	0
CCL8	0
CCM2	4
CCNA1	0
CCNA2	102
CCNB1	0
CCNB1IP1	7
CCNB2	4
CCNB3	0
CCNC	43
CCND1	7
CCND2	8
CCND3	16
CCNDBP1	3
CCNE1	1
CCNE2	120
CCNF	7
CCNG1	4
CCNG2	5
CCNH	47
CCNI	21
CCNI2	13
CCNJ	52
CCNJL	2
CCNK	9
CCNL1	67
CCNL2	10
CCNO	0
CCNT1	2
CCNT2	2
CCNY	4
CCNYL1	22
CCP110	31
CCPG1	113
CCR1	2
CCR10	4
CCR2	3
CCR3	1
CCR4	1
CCR5	3
CCR6	103
CCR7	10
CCR8	1
CCR9	52
CCRL1	40
CCRL2	0
CCRN4L	59
CCS	1
CCT2	0
CCT3	15
CCT4	5
CCT5	7
CCT6A	1
CCT6B	0
CCT6P1	25
CCT6P3	38
CCT7	4
CCT8	31
CCT8L2	3
CCZ1	0
CD101	2
CD109	35
CD14	30
CD151	19
CD160	73
CD163	1
CD163L1	0
CD164	0
CD164L2	0
CD177	0
CD180	3
CD19	5
CD1A	1
CD1B	0
CD1C	1
CD1D	1
CD1E	0
CD2	5
CD200	0
CD200R1	1
CD200R1L	0
CD207	0
CD209	15
CD22	3
CD226	0
CD244	71
CD247	16
CD248	1
CD27	21
CD274	0
CD276	0
CD28	28
CD2AP	19
CD2BP2	15
CD300A	0
CD300C	7
CD300E	33
CD300LB	14
CD300LD	0
CD300LF	3
CD300LG	30
CD302	449
CD320	1
CD33	2
CD34	0
CD36	16
CD37	14
CD38	0
CD3D	0
CD3E	7
CD3EAP	274
CD3G	15
CD4	0
CD40	1
CD40LG	30
CD44	15
CD46	42
CD47	3
CD48	5
CD5	35
CD52	5
CD53	5
CD55	0
CD58	0
CD59	1
CD5L	0
CD6	11
CD63	5
CD68	51
CD69	20
CD7	5
CD70	0
CD72	20
CD74	85
CD79A	4
CD79B	1
CD80	9
CD81	1
CD82	22
CD83	1
CD84	133
CD86	0
CD8A	11
CD8B	2
CD9	0
CD93	8
CD96	5
CD97	11
CD99	0
CD99L2	20
CD99P1	0
CDA	0
CDADC1	2
CDAN1	47
CDC123	10
CDC14A	4
CDC14B	8
CDC14C	10
CDC16	2
CDC20	16
CDC20B	0
CDC23	3
CDC25A	0
CDC25B	21
CDC25C	0
CDC26	9
CDC27	5
CDC34	3
CDC37	28
CDC37L1	19
CDC40	80
CDC42	26
CDC42BPA	7
CDC42BPB	14
CDC42BPG	1
CDC42EP1	1
CDC42EP2	0
CDC42EP3	107
CDC42EP4	0
CDC42EP5	0
CDC42SE1	13
CDC42SE2	138
CDC45	0
CDC5L	0
CDC6	18
CDC7	1
CDC73	2
CDCA2	0
CDCA3	0
CDCA4	0
CDCA5	0
CDCA7	0
CDCA7L	3
CDCA8	0
CDCP1	38
CDCP2	0
CDH1	13
CDH10	0
CDH11	0
CDH12	63
CDH13	2
CDH15	0
CDH16	0
CDH17	5
CDH18	0
CDH19	0
CDH2	0
CDH20	2
CDH22	0
CDH23	349
CDH24	0
CDH26	0
CDH3	1
CDH4	2
CDH5	1
CDH6	15
CDH7	0
CDH8	0
CDH9	0
CDHR1	0
CDHR2	9
CDHR3	35
CDHR4	0
CDHR5	55
CDIPT	0
CDK1	0
CDK10	17
CDK11A	15
CDK11B	1
CDK12	23
CDK13	19
CDK14	0
CDK15	0
CDK16	15
CDK17	45
CDK18	0
CDK19	21
CDK2	2
CDK20	0
CDK2AP1	4
CDK2AP2	1
CDK4	26
CDK5	0
CDK5R1	1
CDK5R2	0
CDK5RAP1	0
CDK5RAP2	6
CDK5RAP3	1
CDK6	4
CDK7	6
CDK8	0
CDK9	1
CDKAL1	42
CDKL1	24
CDKL2	0
CDKL3	0
CDKL4	0
CDKL5	0
CDKN1A	0
CDKN1B	27
CDKN1C	3
CDKN2A	0
CDKN2AIP	2
CDKN2AIPNL	42
CDKN2B	14
CDKN2B-AS1	15
CDKN2C	4
CDKN2D	2
CDKN3	1
CDNF	0
CDO1	0
CDON	37
CDR1	0
CDR2	7
CDR2L	0
CDRT1	5
CDRT15	1
CDRT15L2	2
CDRT4	79
CDRT7	0
CDS1	3
CDS2	5
CDSN	0
CDT1	68
CDV3	31
CDX1	0
CDX2	0
CDX4	0
CDY1	0
CDY2A	0
CDYL	15
CDYL2	0
CEACAM1	8
CEACAM16	0
CEACAM18	0
CEACAM19	0
CEACAM20	0
CEACAM21	5
CEACAM22P	186
CEACAM3	3
CEACAM4	0
CEACAM5	63
CEACAM6	1
CEACAM7	0
CEACAM8	43
CEBPA	10
CEBPB	35
CEBPD	35
CEBPE	0
CEBPG	7
CEBPZ	79
CECR1	21
CECR2	0
CECR3	0
CECR5	1
CECR5-AS1	0
CECR6	18
CECR7	0
CEL	0
CELA1	0
CELA2A	1
CELA2B	1
CELA3A	0
CELA3B	0
CELF1	4
CELF2	6
CELF3	27
CELF4	6
CELF5	0
CELF6	1
CELP	0
CELSR1	10
CELSR2	0
CELSR3	6
CEMP1	136
CEND1	16
CENPA	0
CENPB	5
CENPBD1	95
CENPC1	15
CENPE	2
CENPF	1
CENPH	12
CENPI	0
CENPJ	0
CENPK	0
CENPL	24
CENPM	1
CENPN	91
CENPO	120
CENPP	45
CENPQ	1
CENPT	7
CENPV	34
CENPW	0
CEP104	146
CEP112	0
CEP120	2
CEP128	0
CEP135	71
CEP152	0
CEP164	5
CEP170	5
CEP170P1	0
CEP19	72
CEP192	0
CEP250	114
CEP290	22
CEP350	12
CEP44	47
CEP55	0
CEP57	49
CEP57L1	3
CEP63	14
CEP68	378
CEP70	0
CEP72	0
CEP76	0
CEP78	0
CEP85	47
CEP89	2
CEP95	11
CEP97	0
CEPT1	391
CER1	0
CERCAM	0
CERK	40
CERKL	1390
CERS2	16
CERS3	0
CERS4	15
CERS5	100
CERS6	1
CES1	0
CES1P1	0
CES1P2	0
CES2	32
CES3	118
CES4A	1
CES5A	0
CES5AP1	0
CETN1	0
CETN2	0
CETN3	0
CETN4P	0
CETP	26
CFB	41
CFC1	0
CFC1B	0
CFD	1
CFDP1	4
CFH	0
CFHR1	0
CFHR2	0
CFHR3	0
CFHR4	0
CFHR5	0
CFI	0
CFL1	5
CFL1P1	17
CFL2	0
CFLAR	727
CFLAR-AS1	532
CFP	5
CFTR	0
CGA	0
CGB	3
CGB1	0
CGB2	0
CGB5	0
CGB7	0
CGB8	0
CGGBP1	24
CGN	0
CGNL1	25
CGREF1	29
CGRRF1	1
CH25H	0
CHAC1	0
CHAC2	35
CHAD	19
CHADL	20
CHAF1A	3
CHAF1B	0
CHAT	0
CHCHD1	0
CHCHD10	1
CHCHD2	2
CHCHD3	4
CHCHD4	1
CHCHD5	0
CHCHD6	0
CHCHD7	1
CHD1	2
CHD1L	3
CHD2	64
CHD3	35
CHD4	36
CHD5	2
CHD6	116
CHD7	16
CHD8	10
CHD9	22
CHDH	21
CHEK1	41
CHEK2	0
CHERP	14
CHFR	5
CHGA	28
CHGB	0
CHI3L1	0
CHI3L2	0
CHIA	0
CHIC1	1
CHIC2	2
CHID1	6
CHIT1	0
CHKA	129
CHL1	0
CHM	35
CHML	31
CHMP1A	1
CHMP1B	84
CHMP2A	10
CHMP2B	1
CHMP4A	6
CHMP4B	2
CHMP4C	13
CHMP5	5
CHMP6	2
CHMP7	9
CHN1	0
CHN2	2
CHODL	0
CHORDC1	3
CHP2	40
CHPF	0
CHPF2	15
CHPT1	1
CHRAC1	12
CHRD	0
CHRDL1	2
CHRDL2	2
CHRFAM7A	1
CHRM1	0
CHRM2	0
CHRM3	113
CHRM4	0
CHRM5	16
CHRNA1	0
CHRNA10	0
CHRNA2	68
CHRNA3	3
CHRNA4	0
CHRNA5	86
CHRNA6	0
CHRNA7	14
CHRNA9	0
CHRNB1	147
CHRNB2	114
CHRNB3	0
CHRNB4	3
CHRND	13
CHRNE	89
CHRNG	131
CHST1	0
CHST10	1
CHST11	20
CHST12	16
CHST13	0
CHST14	0
CHST15	3
CHST2	6
CHST3	4
CHST4	4
CHST5	19
CHST6	173
CHST7	6
CHST8	0
CHST9	0
CHSY1	3
CHSY3	0
CHTF18	0
CHTF8	4
CHTOP	29
CHUK	8
CHURC1	234
CIAO1	88
CIAPIN1	1
CIB1	9
CIB2	0
CIB3	1
CIB4	0
CIC	7
CIDEA	0
CIDEB	292
CIDEC	0
CIDECP	2
CIITA	41
CILP	0
CILP2	1
CINP	0
CIR1	10
CIRBP	26
CIRH1A	0
CISD1	0
CISD2	29
CISD3	2
CISH	4
CIT	2
CITED1	0
CITED2	12
CITED4	1
CIZ1	12
CKAP2	1
CKAP2L	0
CKAP4	8
CKAP5	4
CKB	2
CKLF	5
CKM	1
CKMT1A	0
CKMT1B	0
CKMT2	33
CKS1B	14
CKS2	3
CLASP1	1
CLASP2	1
CLASRP	8
CLC	0
CLCA1	0
CLCA2	0
CLCA3P	2
CLCA4	0
CLCC1	143
CLCF1	6
CLCN1	0
CLCN2	11
CLCN3	6
CLCN4	0
CLCN5	23
CLCN6	0
CLCN7	1
CLCNKA	0
CLCNKB	0
CLDN1	0
CLDN10	4
CLDN11	20
CLDN12	0
CLDN14	0
CLDN15	2
CLDN16	29
CLDN17	0
CLDN18	4
CLDN19	33
CLDN2	5
CLDN20	49
CLDN22	9
CLDN23	0
CLDN24	1
CLDN25	0
CLDN3	0
CLDN4	4
CLDN5	0
CLDN6	0
CLDN7	4
CLDN8	0
CLDN9	0
CLDND1	2
CLDND2	5
CLEC10A	2
CLEC11A	0
CLEC12A	7
CLEC12B	1
CLEC14A	0
CLEC16A	5
CLEC17A	4
CLEC18A	0
CLEC18B	0
CLEC18C	0
CLEC1A	0
CLEC1B	74
CLEC2A	0
CLEC2B	29
CLEC2D	79
CLEC2L	0
CLEC3A	0
CLEC3B	0
CLEC4A	0
CLEC4C	3
CLEC4D	0
CLEC4E	8
CLEC4F	1
CLEC4G	0
CLEC4GP1	83
CLEC4M	0
CLEC5A	1
CLEC6A	0
CLEC7A	39
CLEC9A	2
CLECL1	4
CLGN	1
CLIC1	3
CLIC2	2
CLIC3	4
CLIC4	1
CLIC5	0
CLIC6	0
CLINT1	5
CLIP1	3
CLIP2	4
CLIP3	15
CLIP4	3
CLK1	15
CLK2	3
CLK2P	0
CLK3	39
CLK4	1
CLLU1	0
CLLU1OS	0
CLMN	67
CLMP	50
CLN3	2
CLN5	162
CLN6	1
CLN8	89
CLNK	0
CLNS1A	2
CLOCK	87
CLP1	0
CLPB	0
CLPP	2
CLPS	0
CLPTM1	5
CLPTM1L	0
CLPX	3
CLRN1	3
CLRN1-AS1	0
CLRN2	0
CLRN3	0
CLSPN	86
CLSTN1	423
CLSTN2	0
CLSTN3	1
CLTA	3
CLTB	7
CLTC	95
CLTCL1	2
CLU	19
CLUAP1	41
CLUL1	0
CLVS1	17
CLVS2	0
CLYBL	0
CMA1	1
CMAHP	0
CMAS	1
CMBL	73
CMC1	0
CMIP	6
CMKLR1	0
CMPK1	10
CMPK2	0
CMTM2	4
CMTM3	11
CMTM4	59
CMTM5	1
CMTM6	92
CMTM7	3
CMTM8	0
CMYA5	1
CNBD1	0
CNBP	54
CNDP1	1
CNDP2	5
CNFN	0
CNGA1	18
CNGA2	0
CNGA3	0
CNGA4	0
CNGB1	26
CNGB3	9
CNIH	0
CNIH2	8
CNIH3	0
CNIH4	0
CNKSR1	0
CNKSR2	11
CNKSR3	0
CNN1	0
CNN2	27
CNN3	0
CNNM1	40
CNNM2	19
CNNM3	160
CNNM4	27
CNOT1	70
CNOT10	3
CNOT2	31
CNOT3	17
CNOT4	4
CNOT6	1
CNOT6L	4
CNOT7	217
CNOT8	3
CNP	409
CNPPD1	0
CNPY1	0
CNPY2	38
CNPY3	28
CNPY4	14
CNR1	0
CNR2	0
CNRIP1	7
CNST	2
CNTD1	349
CNTD2	0
CNTFR	0
CNTLN	42
CNTN1	0
CNTN2	18
CNTN3	0
CNTN4	13
CNTN5	0
CNTN6	0
CNTNAP1	116
CNTNAP2	23
CNTNAP3	1
CNTNAP3B	0
CNTNAP4	0
CNTNAP5	1
CNTRL	94
CNTROB	4
COA5	123
COASY	1
COBL	0
COBLL1	0
COCH	95
COG1	110
COG2	3
COG3	1
COG4	6
COG5	378
COG6	12
COG7	10
COIL	18
COL10A1	167
COL11A1	0
COL11A2	0
COL12A1	0
COL13A1	0
COL14A1	0
COL15A1	0
COL16A1	0
COL17A1	50
COL18A1	92
COL19A1	2
COL1A1	0
COL1A2	0
COL20A1	1
COL21A1	0
COL22A1	0
COL23A1	0
COL24A1	0
COL25A1	1
COL27A1	1
COL28A1	0
COL2A1	7
COL3A1	0
COL4A1	0
COL4A2	2
COL4A3	6
COL4A3BP	2
COL4A4	99
COL4A5	0
COL4A6	3
COL5A1	1
COL5A2	0
COL5A3	0
COL6A1	6
COL6A2	16
COL6A3	2
COL6A4P1	0
COL6A4P2	12
COL6A5	0
COL6A6	15
COL7A1	1
COL8A1	0
COL8A2	39
COL9A1	16
COL9A2	4
COL9A3	3
COLEC10	0
COLEC11	0
