gene symbol	(count) NOR_48_MA_766
C12orf28	0
C12orf29	18
C12orf36	0
C12orf39	0
C12orf4	1
C12orf40	0
C12orf42	0
C12orf43	2
C12orf44	0
C12orf45	0
C12orf49	1
C12orf5	40
C12orf50	0
C12orf52	0
C12orf54	0
C12orf55	0
C12orf56	0
C12orf57	0
C12orf60	0
C12orf61	22
C12orf63	0
C12orf65	37
C12orf66	0
C12orf68	0
C12orf71	0
C12orf73	2
C12orf74	0
C12orf75	0
C12orf76	3
C12orf77	8
C13orf35	0
C14orf1	7
C14orf105	19
C14orf119	2
C14orf132	6
C14orf142	2
C14orf159	0
C14orf166	0
C14orf166B	0
C14orf169	0
C14orf177	0
C14orf178	9
C14orf180	0
C14orf182	6
C14orf183	1
C14orf2	0
C14orf23	3
C14orf28	0
C14orf37	0
C14orf39	0
C14orf64	2
C14orf79	4
C14orf80	1
C14orf93	0
C15orf26	0
C15orf27	10
C15orf32	0
C15orf37	25
C15orf39	2
C15orf40	39
C15orf41	0
C15orf43	0
C15orf48	0
C15orf52	4
C15orf53	0
C15orf54	0
C15orf56	0
C15orf57	1
C15orf59	0
C15orf60	1
C15orf61	2
C15orf62	23
C16orf11	0
C16orf13	0
C16orf3	1
C16orf45	4
C16orf46	0
C16orf52	3
C16orf54	2
C16orf55	0
C16orf58	4
C16orf59	0
C16orf62	9
C16orf70	14
C16orf71	5
C16orf72	4
C16orf74	0
C16orf78	0
C16orf80	0
C16orf82	0
C16orf86	1
C16orf87	0
C16orf89	9
C16orf90	0
C16orf91	0
C16orf92	0
C16orf93	2
C16orf95	0
C17orf100	15
C17orf102	0
C17orf103	20
C17orf104	6
C17orf105	0
C17orf107	8
C17orf47	1
C17orf50	1
C17orf51	0
C17orf53	1
C17orf58	3
C17orf59	1
C17orf62	21
C17orf64	0
C17orf65	22
C17orf66	4
C17orf67	0
C17orf70	4
C17orf72	178
C17orf74	0
C17orf75	45
C17orf77	7
C17orf78	2
C17orf80	0
C17orf82	0
C17orf85	0
C17orf89	2
C17orf96	0
C17orf97	5
C17orf98	0
C17orf99	0
C18orf21	1
C18orf23	0
C18orf25	0
C18orf32	16
C18orf42	0
C18orf54	0
C18orf56	0
C18orf61	0
C18orf63	0
C18orf8	48
C19orf10	3
C19orf12	4
C19orf18	0
C19orf24	1
C19orf25	0
C19orf26	0
C19orf33	0
C19orf35	13
C19orf38	0
C19orf40	6
C19orf43	0
C19orf44	13
C19orf45	0
C19orf47	0
C19orf48	1
C19orf52	1
C19orf53	0
C19orf54	5
C19orf55	0
C19orf57	0
C19orf59	2
C19orf60	0
C19orf66	1
C19orf67	2
C19orf68	3
C19orf69	0
C19orf70	3
C19orf71	11
C19orf73	2
C19orf77	1
C1D	10
C1GALT1	4
C1GALT1C1	0
C1QA	0
C1QB	0
C1QBP	9
C1QC	0
C1QL1	0
C1QL2	0
C1QL3	24
C1QL4	0
C1QTNF1	0
C1QTNF2	4
C1QTNF4	0
C1QTNF6	16
C1QTNF7	10
C1QTNF8	0
C1QTNF9	0
C1QTNF9B	0
C1R	0
C1RL	13
C1S	0
C1orf100	1
C1orf101	0
C1orf105	0
C1orf106	3
C1orf109	0
C1orf110	0
C1orf111	0
C1orf112	25
C1orf115	0
C1orf116	0
C1orf122	3
C1orf123	4
C1orf127	0
C1orf131	0
C1orf140	10
C1orf141	3
C1orf146	5
C1orf158	0
C1orf159	0
C1orf162	0
C1orf168	0
C1orf170	2
C1orf172	1
C1orf173	0
C1orf174	9
C1orf177	1
C1orf180	0
C1orf185	0
C1orf186	0
C1orf189	0
C1orf192	27
C1orf194	1
C1orf198	0
C1orf200	30
C1orf204	6
C1orf21	0
C1orf210	7
C1orf213	0
C1orf216	0
C1orf220	4
C1orf222	0
C1orf226	0
C1orf227	0
C1orf228	0
C1orf229	10
C1orf27	0
C1orf35	0
C1orf43	0
C1orf50	1
C1orf51	0
C1orf52	3
C1orf53	0
C1orf54	0
C1orf56	236
C1orf61	0
C1orf63	1
C1orf64	0
C1orf65	0
C1orf68	0
C1orf74	12
C1orf85	0
C1orf86	12
C1orf87	0
C1orf94	0
C1orf95	14
C2	0
C20orf112	24
C20orf141	0
C20orf144	1
C20orf166	0
C20orf173	6
C20orf194	0
C20orf195	1
C20orf196	0
C20orf197	0
C20orf201	1
C20orf202	0
C20orf203	9
C20orf26	0
C20orf27	0
C20orf85	0
C20orf96	0
C21orf119	1
C21orf128	0
C21orf15	0
C21orf2	28
C21orf33	3
C21orf37	1
C21orf49	0
C21orf54	0
C21orf58	1
C21orf59	0
C21orf62	81
C21orf67	36
C21orf88	0
C21orf90	0
C22orf15	15
C22orf23	14
C22orf24	0
C22orf26	4
C22orf31	1
C22orf34	0
C22orf39	3
C22orf42	0
C22orf43	0
C22orf46	0
C2CD2	12
C2CD2L	0
C2CD3	1
C2CD4A	8
C2CD4B	0
C2CD4C	0
C2CD4D	12
C2orf15	21
C2orf16	6
C2orf27A	0
C2orf27B	0
C2orf40	0
C2orf42	0
C2orf43	0
C2orf44	0
C2orf47	1
C2orf48	0
C2orf49	0
C2orf50	0
C2orf53	0
C2orf54	3
C2orf57	0
C2orf61	0
C2orf62	4
C2orf66	0
C2orf68	15
C2orf69	2
C2orf70	0
C2orf71	5
C2orf72	0
C2orf73	0
C2orf74	0
C2orf76	0
C2orf78	0
C2orf80	0
C2orf81	0
C2orf82	0
C2orf83	4
C2orf88	36
C3	0
C3AR1	1
C3P1	0
C3orf14	0
C3orf17	67
C3orf18	7
C3orf20	0
C3orf22	0
C3orf27	9
C3orf30	0
C3orf33	12
C3orf35	0
C3orf36	0
C3orf37	1
C3orf38	0
C3orf43	0
C3orf49	4
C3orf52	7
C3orf55	0
C3orf56	0
C3orf58	0
C3orf62	9
C3orf65	0
C3orf67	0
C3orf70	6
C3orf72	9
C3orf79	0
C4A	0
C4B	0
C4BPA	0
C4BPB	0
C4orf17	0
C4orf19	30
C4orf21	0
C4orf22	0
C4orf26	9
C4orf27	0
C4orf29	0
C4orf3	6
C4orf32	0
C4orf33	0
C4orf36	0
C4orf40	5
C4orf42	2
C4orf45	0
C4orf46	0
C4orf47	0
C4orf48	0
C4orf51	0
C4orf6	0
C5	1
C5AR1	3
C5orf15	0
C5orf20	0
C5orf22	0
C5orf24	13
C5orf25	0
C5orf27	7
C5orf28	9
C5orf30	0
C5orf34	5
C5orf38	0
C5orf42	0
C5orf45	17
C5orf46	0
C5orf47	0
C5orf48	0
C5orf49	0
C5orf51	0
C5orf52	0
C5orf54	0
C5orf55	9
C5orf56	281
C5orf58	5
C5orf60	1
C5orf63	1
C5orf64	9
C6	0
C6orf1	1
C6orf10	0
C6orf106	0
C6orf118	0
C6orf120	68
C6orf123	9
C6orf132	6
C6orf136	16
C6orf141	0
C6orf147	8
C6orf15	0
C6orf163	0
C6orf164	0
C6orf165	0
C6orf170	6
C6orf195	0
C6orf201	10
C6orf203	0
C6orf211	0
C6orf222	0
C6orf223	0
C6orf226	1
C6orf25	9
C6orf47	0
C6orf48	0
C6orf52	0
C6orf57	0
C6orf58	0
C6orf62	5
C6orf70	0
C6orf89	6
C6orf99	0
C7	4
C7orf10	0
C7orf13	0
C7orf25	0
C7orf26	0
C7orf31	0
C7orf33	0
C7orf34	0
C7orf41	2
C7orf43	20
C7orf49	80
C7orf50	0
C7orf55	2
C7orf57	0
C7orf60	0
C7orf61	0
C7orf62	0
C7orf63	1
C7orf65	4
C7orf66	0
C7orf69	0
C7orf71	2
C7orf72	0
C8A	0
C8B	0
C8G	1
C8orf22	0
C8orf31	9
C8orf33	39
C8orf34	0
C8orf37	5
C8orf4	0
C8orf42	0
C8orf44	19
C8orf46	0
C8orf47	0
C8orf48	0
C8orf49	2
C8orf56	0
C8orf58	2
C8orf59	12
C8orf74	0
C8orf76	1
C8orf86	8
C9	0
C9orf102	13
C9orf106	0
C9orf114	13
C9orf116	0
C9orf117	9
C9orf123	0
C9orf129	0
C9orf131	35
C9orf135	0
C9orf139	20
C9orf142	1
C9orf152	0
C9orf153	0
C9orf156	0
C9orf16	1
C9orf163	1
C9orf169	1
C9orf170	0
C9orf171	0
C9orf172	1
C9orf173	1
C9orf24	2
C9orf3	8
C9orf37	19
C9orf40	0
C9orf41	0
C9orf43	0
C9orf47	9
C9orf50	0
C9orf53	0
C9orf57	1
C9orf62	0
C9orf64	12
C9orf66	34
C9orf69	1
C9orf72	0
C9orf78	12
C9orf84	18
C9orf85	22
C9orf89	0
C9orf9	0
C9orf91	4
C9orf96	23
CA1	1
CA10	0
CA11	2
CA12	5
CA13	6
CA14	21
CA2	0
CA3	0
CA4	0
CA5A	0
CA5B	24
CA5BP1	0
CA6	16
CA7	1
CA8	0
CA9	0
CAB39	12
CAB39L	0
CABIN1	1
CABLES1	1
CABLES2	11
CABP1	0
CABP2	0
CABP4	57
CABP5	0
CABP7	20
CABS1	0
CABYR	0
CACHD1	0
CACNA1A	0
CACNA1B	0
CACNA1C	22
CACNA1D	0
CACNA1E	0
CACNA1F	0
CACNA1G	0
CACNA1H	0
CACNA1I	2
CACNA1S	0
CACNA2D1	0
CACNA2D2	15
CACNA2D3	0
CACNA2D4	12
CACNB1	0
CACNB2	54
CACNB3	2
CACNB4	0
CACNG1	5
CACNG2	0
CACNG3	0
CACNG4	3
CACNG5	0
CACNG6	0
CACNG7	0
CACNG8	43
CACYBP	26
CAD	0
CADM1	0
CADM2	0
CADM3	0
CADM4	0
CADPS	0
CADPS2	0
CAGE1	2
CALB1	18
CALB2	0
CALCA	1
CALCB	0
CALCOCO1	0
CALCOCO2	5
CALCR	0
CALCRL	0
CALD1	4
CALHM1	2
CALHM2	2
CALHM3	0
CALM1	0
CALM2	16
CALM3	10
CALML3	0
CALML4	87
CALML5	0
CALML6	0
CALN1	11
CALR	6
CALR3	0
CALU	9
CALY	0
CAMK1	21
CAMK1D	20
CAMK1G	1
CAMK2A	0
CAMK2B	0
CAMK2D	0
CAMK2G	2
CAMK2N1	0
CAMK2N2	3
CAMK4	0
CAMKK1	0
CAMKK2	6
CAMKMT	0
CAMKV	0
CAMLG	11
CAMP	0
CAMSAP1	0
CAMTA1	0
CAMTA2	8
CAND1	0
CAND2	11
CANT1	0
CANX	8
CAP1	10
CAP2	0
CAPG	0
CAPN1	1
CAPN10	0
CAPN11	0
CAPN12	56
CAPN13	0
CAPN14	0
CAPN2	16
CAPN3	6
CAPN5	0
CAPN6	0
CAPN7	35
CAPN8	0
CAPN9	0
CAPNS1	0
CAPNS2	0
CAPRIN1	2
CAPRIN2	0
CAPS	7
CAPS2	0
CAPSL	0
CAPZA1	4
CAPZA2	0
CAPZA3	0
CAPZB	1
CARD10	0
CARD11	0
CARD14	24
CARD16	0
CARD17	1
CARD18	0
CARD6	14
CARD8	19
CARD9	0
CARHSP1	21
CARKD	12
CARM1	12
CARNS1	11
CARS	0
CARS2	4
CARTPT	0
CASC1	3
CASC2	0
CASC3	5
CASC4	7
CASC5	1
CASD1	0
CASK	0
CASKIN1	48
CASKIN2	8
CASP1	0
CASP10	13
CASP12	0
CASP14	4
CASP2	15
CASP3	0
CASP4	0
CASP5	0
CASP6	36
CASP7	0
CASP8	25
CASP8AP2	0
CASP9	0
CASQ1	1
CASQ2	0
CASR	0
CASS4	1
CAST	58
CASZ1	4
CAT	0
CATSPER1	0
CATSPER2	1
CATSPER2P1	11
CATSPER3	0
CATSPER4	0
CATSPERB	0
CATSPERG	0
CAV1	0
CAV2	8
CAV3	0
CBFA2T2	33
CBFA2T3	0
CBFB	1
CBL	2
CBLB	1
CBLC	0
CBLL1	0
CBLN1	0
CBLN2	0
CBLN3	0
CBLN4	0
CBR1	1
CBR3	4
CBR4	0
CBS	1
CBWD1	0
CBWD2	0
CBWD3	0
CBWD5	0
CBWD6	0
CBX1	14
CBX2	0
CBX3	5
CBX4	2
CBX5	21
CBX6	0
CBX7	2
CBX8	0
CBY1	1
CBY3	1
CC2D1A	0
CC2D1B	22
CC2D2A	136
CC2D2B	5
CCAR1	0
CCBE1	23
CCBL1	1
CCBL2	3
CCBP2	20
CCDC101	1
CCDC102A	0
CCDC102B	0
CCDC103	0
CCDC104	8
CCDC105	0
CCDC106	1
CCDC107	0
CCDC108	0
CCDC109B	3
CCDC11	0
CCDC110	0
CCDC111	0
CCDC112	0
CCDC113	5
CCDC114	4
CCDC115	0
CCDC116	0
CCDC117	5
CCDC12	0
CCDC120	8
CCDC121	1
CCDC122	11
CCDC124	13
CCDC125	28
CCDC126	0
CCDC127	0
CCDC129	0
CCDC13	0
CCDC130	1
CCDC132	0
CCDC134	0
CCDC135	0
CCDC136	0
CCDC137	6
CCDC138	0
CCDC14	0
CCDC140	0
CCDC141	0
CCDC144A	0
CCDC144B	68
CCDC144NL	0
CCDC146	1
CCDC147	0
CCDC148	8
CCDC149	0
CCDC15	0
CCDC150	0
CCDC151	0
CCDC152	2
CCDC153	0
CCDC154	2
CCDC155	0
CCDC157	25
CCDC158	0
CCDC159	0
CCDC160	0
CCDC162P	0
CCDC163P	5
CCDC166	0
CCDC167	4
CCDC17	7
CCDC18	15
CCDC19	0
CCDC22	1
CCDC23	2
CCDC24	0
CCDC25	1
CCDC27	0
CCDC28A	0
CCDC28B	7
CCDC3	0
CCDC30	6
CCDC33	0
CCDC34	0
CCDC36	5
CCDC37	8
CCDC38	3
CCDC39	69
CCDC40	1
CCDC41	15
CCDC42	1
CCDC42B	30
CCDC43	0
CCDC47	0
CCDC50	0
CCDC51	0
CCDC53	0
CCDC54	0
CCDC57	0
CCDC58	0
CCDC59	0
CCDC6	0
CCDC60	0
CCDC61	1
CCDC62	0
CCDC63	0
CCDC64	5
CCDC64B	0
CCDC65	7
CCDC66	24
CCDC67	1
CCDC68	4
CCDC69	10
CCDC7	1
CCDC70	0
CCDC71	0
CCDC73	144
CCDC74A	0
CCDC74B	0
CCDC77	17
CCDC78	8
CCDC79	0
CCDC8	0
CCDC80	5
CCDC81	0
CCDC82	1
CCDC83	0
CCDC84	86
CCDC85A	0
CCDC85B	0
CCDC85C	44
CCDC86	2
CCDC87	0
CCDC88A	13
CCDC88B	5
CCDC88C	1
CCDC89	0
CCDC9	3
CCDC90B	0
CCDC91	0
CCDC92	1
CCDC93	0
CCDC94	0
CCDC96	1
CCDC97	38
CCHCR1	0
CCIN	0
CCK	0
CCKAR	0
CCKBR	0
CCL1	0
CCL11	0
CCL13	0
CCL14	0
CCL16	0
CCL17	0
CCL18	0
CCL19	0
CCL2	0
CCL20	0
CCL21	2
CCL22	7
CCL23	0
CCL24	0
CCL25	0
CCL26	0
CCL27	0
CCL28	5
CCL3	3
CCL3L1	0
CCL3L3	0
CCL4	1
CCL4L2	0
CCL5	38
CCL7	0
CCL8	0
CCM2	0
CCNA1	0
CCNA2	29
CCNB1	0
CCNB1IP1	0
CCNB2	1
CCNB3	0
CCNC	16
CCND1	1
CCND2	0
CCND3	1
CCNDBP1	0
CCNE1	0
CCNE2	23
CCNF	1
CCNG1	2
CCNG2	0
CCNH	8
CCNI	3
CCNI2	6
CCNJ	29
CCNJL	1
CCNK	1
CCNL1	14
CCNL2	1
CCNO	0
CCNT1	0
CCNT2	0
CCNY	1
CCNYL1	9
CCP110	6
CCPG1	43
CCR1	0
CCR10	0
CCR2	1
CCR3	1
CCR4	0
CCR5	3
CCR6	23
CCR7	0
CCR8	0
CCR9	8
CCRL1	10
CCRL2	0
CCRN4L	23
CCS	0
CCT2	0
CCT3	2
CCT4	0
CCT5	0
CCT6A	1
CCT6B	0
CCT6P1	1
CCT6P3	10
CCT7	4
CCT8	11
CCT8L2	1
CCZ1	0
CD101	1
CD109	13
CD14	7
CD151	3
CD160	22
CD163	0
CD163L1	0
CD164	0
CD164L2	0
CD177	0
CD180	0
CD19	1
CD1A	0
CD1B	0
CD1C	0
CD1D	1
CD1E	0
CD2	2
CD200	1
CD200R1	0
CD200R1L	0
CD207	1
CD209	5
CD22	1
CD226	1
CD244	17
CD247	3
CD248	0
CD27	8
CD274	0
CD276	0
CD28	13
CD2AP	2
CD2BP2	5
CD300A	0
CD300C	0
CD300E	12
CD300LB	6
CD300LD	0
CD300LF	0
CD300LG	12
CD302	146
CD320	0
CD33	0
CD34	0
CD36	12
CD37	0
CD38	0
CD3D	0
CD3E	0
CD3EAP	85
CD3G	3
CD4	0
CD40	0
CD40LG	12
CD44	3
CD46	15
CD47	1
CD48	0
CD5	8
CD52	0
CD53	1
CD55	2
CD58	1
CD59	0
CD5L	0
CD6	2
CD63	1
CD68	7
CD69	0
CD7	0
CD70	0
CD72	5
CD74	10
CD79A	1
CD79B	0
CD80	3
CD81	2
CD82	9
CD83	0
CD84	24
CD86	0
CD8A	4
CD8B	1
CD9	0
CD93	1
CD96	3
CD97	2
CD99	0
CD99L2	8
CD99P1	0
CDA	0
CDADC1	0
CDAN1	8
CDC123	3
CDC14A	1
CDC14B	1
CDC14C	1
CDC16	19
CDC20	4
CDC20B	1
CDC23	0
CDC25A	0
CDC25B	2
CDC25C	0
CDC26	2
CDC27	0
CDC34	0
CDC37	2
CDC37L1	8
CDC40	6
CDC42	11
CDC42BPA	6
CDC42BPB	3
CDC42BPG	0
CDC42EP1	0
CDC42EP2	0
CDC42EP3	45
CDC42EP4	0
CDC42EP5	0
CDC42SE1	3
CDC42SE2	23
CDC45	0
CDC5L	0
CDC6	4
CDC7	0
CDC73	0
CDCA2	0
CDCA3	0
CDCA4	0
CDCA5	0
CDCA7	0
CDCA7L	0
CDCA8	0
CDCP1	5
CDCP2	0
CDH1	9
CDH10	0
CDH11	0
CDH12	13
CDH13	1
CDH15	0
CDH16	1
CDH17	2
CDH18	0
CDH19	0
CDH2	0
CDH20	0
CDH22	0
CDH23	64
CDH24	0
CDH26	0
CDH3	0
CDH4	0
CDH5	0
CDH6	2
CDH7	0
CDH8	0
CDH9	0
CDHR1	0
CDHR2	1
CDHR3	10
CDHR4	0
CDHR5	3
CDIPT	0
CDK1	0
CDK10	6
CDK11A	2
CDK11B	1
CDK12	3
CDK13	1
CDK14	0
CDK15	0
CDK16	1
CDK17	1
CDK18	0
CDK19	5
CDK2	2
CDK20	0
CDK2AP1	1
CDK2AP2	0
CDK4	9
CDK5	0
CDK5R1	0
CDK5R2	0
CDK5RAP1	0
CDK5RAP2	0
CDK5RAP3	0
CDK6	1
CDK7	2
CDK8	0
CDK9	0
CDKAL1	12
CDKL1	8
CDKL2	0
CDKL3	0
CDKL4	0
CDKL5	0
CDKN1A	0
CDKN1B	3
CDKN1C	0
CDKN2A	1
CDKN2AIP	0
CDKN2AIPNL	11
CDKN2B	12
CDKN2B-AS1	10
CDKN2C	0
CDKN2D	0
CDKN3	1
CDNF	0
CDO1	0
CDON	14
CDR1	8
CDR2	1
CDR2L	0
CDRT1	2
CDRT15	0
CDRT15L2	1
CDRT4	14
CDRT7	0
CDS1	0
CDS2	0
CDSN	0
CDT1	12
CDV3	5
CDX1	0
CDX2	0
CDX4	0
CDY1	0
CDY2A	0
CDYL	0
CDYL2	1
CEACAM1	7
CEACAM16	1
CEACAM18	0
CEACAM19	0
CEACAM20	0
CEACAM21	0
CEACAM22P	43
CEACAM3	1
CEACAM4	0
CEACAM5	18
CEACAM6	0
CEACAM7	0
CEACAM8	9
CEBPA	1
CEBPB	9
CEBPD	13
CEBPE	0
CEBPG	0
CEBPZ	28
CECR1	8
CECR2	0
CECR3	1
CECR5	0
CECR5-AS1	0
CECR6	3
CECR7	0
CEL	0
CELA1	0
CELA2A	0
CELA2B	3
CELA3A	0
CELA3B	0
CELF1	0
CELF2	0
CELF3	8
CELF4	1
CELF5	0
CELF6	0
CELP	0
CELSR1	4
CELSR2	0
CELSR3	1
CEMP1	53
CEND1	1
CENPA	0
CENPB	0
CENPBD1	17
CENPC1	1
CENPE	0
CENPF	0
CENPH	2
CENPI	0
CENPJ	1
CENPK	0
CENPL	9
CENPM	0
CENPN	25
CENPO	38
CENPP	20
CENPQ	0
CENPT	2
CENPV	4
CENPW	0
CEP104	30
CEP112	0
CEP120	0
CEP128	0
CEP135	6
CEP152	0
CEP164	0
CEP170	0
CEP170P1	0
CEP19	24
CEP192	0
CEP250	24
CEP290	2
CEP350	2
CEP44	9
CEP55	0
CEP57	15
CEP57L1	1
CEP63	11
CEP68	115
CEP70	0
CEP72	0
CEP76	0
CEP78	0
CEP85	18
CEP89	0
CEP95	6
CEP97	1
CEPT1	113
CER1	0
CERCAM	0
CERK	6
CERKL	575
CERS2	9
CERS3	0
CERS4	4
CERS5	31
CERS6	0
CES1	0
CES1P1	0
CES1P2	0
CES2	6
CES3	31
CES4A	0
CES5A	0
CES5AP1	0
CETN1	0
CETN2	0
CETN3	1
CETN4P	0
CETP	7
CFB	17
CFC1	0
CFC1B	0
CFD	0
CFDP1	0
CFH	0
CFHR1	0
CFHR2	0
CFHR3	0
CFHR4	0
CFHR5	0
CFI	0
CFL1	0
CFL1P1	5
CFL2	0
CFLAR	192
CFLAR-AS1	214
CFP	0
CFTR	0
CGA	0
CGB	0
CGB1	0
CGB2	0
CGB5	0
CGB7	0
CGB8	0
CGGBP1	9
CGN	0
CGNL1	4
CGREF1	13
CGRRF1	0
CH25H	0
CHAC1	0
CHAC2	7
CHAD	3
CHADL	10
CHAF1A	2
CHAF1B	0
CHAT	0
CHCHD1	0
CHCHD10	0
CHCHD2	0
CHCHD3	0
CHCHD4	0
CHCHD5	0
CHCHD6	0
CHCHD7	0
CHD1	0
CHD1L	0
CHD2	10
CHD3	7
CHD4	6
CHD5	0
CHD6	31
CHD7	1
CHD8	2
CHD9	1
CHDH	3
CHEK1	20
CHEK2	0
CHERP	1
CHFR	0
CHGA	8
CHGB	0
CHI3L1	0
CHI3L2	0
CHIA	0
CHIC1	0
CHIC2	0
CHID1	0
CHIT1	0
CHKA	51
CHL1	0
CHM	7
CHML	8
CHMP1A	0
CHMP1B	18
CHMP2A	2
CHMP2B	0
CHMP4A	1
CHMP4B	1
CHMP4C	0
CHMP5	0
CHMP6	1
CHMP7	0
CHN1	0
CHN2	0
CHODL	0
CHORDC1	1
CHP2	12
CHPF	1
CHPF2	0
CHPT1	0
CHRAC1	3
CHRD	0
CHRDL1	0
CHRDL2	1
CHRFAM7A	0
CHRM1	0
CHRM2	0
CHRM3	35
CHRM4	0
CHRM5	5
CHRNA1	0
CHRNA10	0
CHRNA2	29
CHRNA3	0
CHRNA4	0
CHRNA5	15
CHRNA6	0
CHRNA7	6
CHRNA9	0
CHRNB1	44
CHRNB2	35
CHRNB3	0
CHRNB4	2
CHRND	6
CHRNE	34
CHRNG	26
CHST1	0
CHST10	0
CHST11	11
CHST12	1
CHST13	0
CHST14	1
CHST15	0
CHST2	1
CHST3	2
CHST4	0
CHST5	6
CHST6	39
CHST7	3
CHST8	0
CHST9	0
CHSY1	2
CHSY3	0
CHTF18	0
CHTF8	1
CHTOP	4
CHUK	3
CHURC1	44
CIAO1	23
CIAPIN1	0
CIB1	4
CIB2	0
CIB3	2
CIB4	0
CIC	1
CIDEA	0
CIDEB	85
CIDEC	0
CIDECP	0
CIITA	10
CILP	0
CILP2	0
CINP	0
CIR1	1
CIRBP	6
CIRH1A	0
CISD1	0
CISD2	4
CISD3	1
CISH	0
CIT	1
CITED1	0
CITED2	1
CITED4	0
CIZ1	2
CKAP2	0
CKAP2L	0
CKAP4	0
CKAP5	0
CKB	1
CKLF	0
CKM	2
CKMT1A	0
CKMT1B	0
CKMT2	5
CKS1B	6
CKS2	0
CLASP1	0
CLASP2	1
CLASRP	1
CLC	0
CLCA1	0
CLCA2	0
CLCA3P	0
CLCA4	0
CLCC1	34
CLCF1	1
CLCN1	0
CLCN2	3
CLCN3	0
CLCN4	0
CLCN5	6
CLCN6	1
CLCN7	0
CLCNKA	0
CLCNKB	0
CLDN1	0
CLDN10	0
CLDN11	3
CLDN12	0
CLDN14	0
CLDN15	0
CLDN16	9
CLDN17	0
CLDN18	3
CLDN19	13
CLDN2	0
CLDN20	15
CLDN22	3
CLDN23	0
CLDN24	0
CLDN25	0
CLDN3	0
CLDN4	0
CLDN5	0
CLDN6	2
CLDN7	5
CLDN8	0
CLDN9	0
CLDND1	0
CLDND2	2
CLEC10A	0
CLEC11A	0
CLEC12A	0
CLEC12B	0
CLEC14A	0
CLEC16A	0
CLEC17A	0
CLEC18A	0
CLEC18B	0
CLEC18C	0
CLEC1A	0
CLEC1B	16
CLEC2A	0
CLEC2B	27
CLEC2D	19
CLEC2L	0
CLEC3A	0
CLEC3B	0
CLEC4A	0
CLEC4C	1
CLEC4D	1
CLEC4E	3
CLEC4F	0
CLEC4G	0
CLEC4GP1	28
CLEC4M	0
CLEC5A	0
CLEC6A	0
CLEC7A	10
CLEC9A	1
CLECL1	0
CLGN	0
CLIC1	1
CLIC2	0
CLIC3	0
CLIC4	1
CLIC5	0
CLIC6	0
CLINT1	1
CLIP1	0
CLIP2	0
CLIP3	4
CLIP4	1
CLK1	2
CLK2	1
CLK2P	0
CLK3	7
CLK4	1
CLLU1	0
CLLU1OS	0
CLMN	19
CLMP	11
CLN3	2
CLN5	46
CLN6	0
CLN8	30
CLNK	0
CLNS1A	0
CLOCK	22
CLP1	0
CLPB	0
CLPP	1
CLPS	0
CLPTM1	0
CLPTM1L	0
CLPX	0
CLRN1	0
CLRN1-AS1	0
CLRN2	0
CLRN3	0
CLSPN	33
CLSTN1	84
CLSTN2	0
CLSTN3	0
CLTA	2
CLTB	1
CLTC	25
CLTCL1	0
CLU	0
CLUAP1	22
CLUL1	0
CLVS1	6
CLVS2	0
CLYBL	0
CMA1	2
CMAHP	0
CMAS	0
CMBL	19
CMC1	1
CMIP	1
CMKLR1	0
CMPK1	3
CMPK2	0
CMTM2	0
CMTM3	4
CMTM4	25
CMTM5	0
CMTM6	27
CMTM7	0
CMTM8	0
CMYA5	2
CNBD1	0
CNBP	9
CNDP1	0
CNDP2	0
CNFN	0
CNGA1	6
CNGA2	0
CNGA3	0
CNGA4	0
CNGB1	4
CNGB3	3
CNIH	0
CNIH2	1
CNIH3	0
CNIH4	0
CNKSR1	0
CNKSR2	2
CNKSR3	0
CNN1	0
CNN2	4
CNN3	0
CNNM1	12
CNNM2	7
CNNM3	42
CNNM4	5
CNOT1	18
CNOT10	1
CNOT2	5
CNOT3	3
CNOT4	1
CNOT6	0
CNOT6L	1
CNOT7	52
CNOT8	0
CNP	96
CNPPD1	0
CNPY1	0
CNPY2	10
CNPY3	3
CNPY4	3
CNR1	0
CNR2	0
CNRIP1	2
CNST	0
CNTD1	128
CNTD2	0
CNTFR	0
CNTLN	9
CNTN1	0
CNTN2	10
CNTN3	0
CNTN4	2
CNTN5	0
CNTN6	0
CNTNAP1	34
CNTNAP2	4
CNTNAP3	0
CNTNAP3B	0
CNTNAP4	0
CNTNAP5	0
CNTRL	24
CNTROB	1
COA5	25
COASY	0
COBL	0
COBLL1	0
COCH	20
COG1	57
COG2	0
COG3	0
COG4	1
COG5	145
COG6	4
COG7	2
COIL	8
COL10A1	39
COL11A1	0
COL11A2	0
COL12A1	0
COL13A1	0
COL14A1	0
COL15A1	0
COL16A1	0
COL17A1	21
COL18A1	15
COL19A1	0
COL1A1	0
COL1A2	0
COL20A1	0
COL21A1	0
COL22A1	0
COL23A1	0
COL24A1	0
COL25A1	0
COL27A1	0
COL28A1	0
COL2A1	0
COL3A1	0
COL4A1	0
COL4A2	0
COL4A3	3
COL4A3BP	0
COL4A4	35
COL4A5	0
COL4A6	1
COL5A1	0
COL5A2	0
COL5A3	0
COL6A1	0
COL6A2	3
COL6A3	0
COL6A4P1	0
COL6A4P2	3
COL6A5	0
COL6A6	4
COL7A1	0
COL8A1	0
COL8A2	12
COL9A1	2
COL9A2	0
COL9A3	1
COLEC10	0
COLEC11	0
COLEC12	0
COLQ	0
COMMD1	0
COMMD10	1
COMMD2	15
