gene symbol	(count) FRA_46_FA_336
C11orf87	0
C11orf88	0
C11orf91	0
C11orf92	36
C11orf93	12
C11orf94	0
C11orf95	20
C11orf96	0
C12orf10	6
C12orf23	17
C12orf28	0
C12orf29	64
C12orf36	0
C12orf39	0
C12orf4	0
C12orf40	1
C12orf42	0
C12orf43	6
C12orf44	1
C12orf45	0
C12orf49	1
C12orf5	120
C12orf50	0
C12orf52	0
C12orf54	0
C12orf55	0
C12orf56	0
C12orf57	4
C12orf60	0
C12orf61	93
C12orf63	0
C12orf65	83
C12orf66	0
C12orf68	0
C12orf71	4
C12orf73	21
C12orf74	1
C12orf75	1
C12orf76	17
C12orf77	53
C13orf35	5
C14orf1	5
C14orf105	102
C14orf119	10
C14orf132	43
C14orf142	5
C14orf159	3
C14orf166	1
C14orf166B	4
C14orf169	4
C14orf177	0
C14orf178	46
C14orf180	0
C14orf182	41
C14orf183	0
C14orf2	1
C14orf23	8
C14orf28	0
C14orf37	0
C14orf39	0
C14orf64	5
C14orf79	5
C14orf80	5
C14orf93	0
C15orf26	0
C15orf27	60
C15orf32	0
C15orf37	81
C15orf39	2
C15orf40	125
C15orf41	0
C15orf43	0
C15orf48	0
C15orf52	28
C15orf53	0
C15orf54	2
C15orf56	2
C15orf57	30
C15orf59	0
C15orf60	29
C15orf61	6
C15orf62	122
C16orf11	0
C16orf13	0
C16orf3	4
C16orf45	22
C16orf46	2
C16orf52	4
C16orf54	16
C16orf55	0
C16orf58	10
C16orf59	0
C16orf62	42
C16orf70	25
C16orf71	34
C16orf72	8
C16orf74	0
C16orf78	0
C16orf80	1
C16orf82	0
C16orf86	11
C16orf87	1
C16orf89	17
C16orf90	2
C16orf91	4
C16orf92	0
C16orf93	7
C16orf95	0
C17orf100	18
C17orf102	2
C17orf103	77
C17orf104	82
C17orf105	0
C17orf107	26
C17orf47	1
C17orf50	4
C17orf51	1
C17orf53	9
C17orf58	10
C17orf59	6
C17orf62	62
C17orf64	0
C17orf65	58
C17orf66	4
C17orf67	0
C17orf70	17
C17orf72	709
C17orf74	0
C17orf75	135
C17orf77	44
C17orf78	8
C17orf80	1
C17orf82	0
C17orf85	3
C17orf89	0
C17orf96	0
C17orf97	15
C17orf98	0
C17orf99	2
C18orf21	6
C18orf23	0
C18orf25	0
C18orf32	109
C18orf42	0
C18orf54	0
C18orf56	5
C18orf61	0
C18orf63	0
C18orf8	141
C19orf10	5
C19orf12	5
C19orf18	0
C19orf24	3
C19orf25	1
C19orf26	1
C19orf33	2
C19orf35	93
C19orf38	1
C19orf40	15
C19orf43	20
C19orf44	43
C19orf45	0
C19orf47	2
C19orf48	15
C19orf52	0
C19orf53	7
C19orf54	34
C19orf55	0
C19orf57	0
C19orf59	3
C19orf60	1
C19orf66	10
C19orf67	10
C19orf68	5
C19orf69	0
C19orf70	1
C19orf71	58
C19orf73	7
C19orf77	0
C1D	23
C1GALT1	11
C1GALT1C1	1
C1QA	0
C1QB	0
C1QBP	43
C1QC	0
C1QL1	0
C1QL2	0
C1QL3	112
C1QL4	0
C1QTNF1	0
C1QTNF2	11
C1QTNF4	0
C1QTNF6	49
C1QTNF7	52
C1QTNF8	0
C1QTNF9	1
C1QTNF9B	0
C1R	0
C1RL	49
C1S	0
C1orf100	5
C1orf101	0
C1orf105	0
C1orf106	7
C1orf109	0
C1orf110	0
C1orf111	1
C1orf112	90
C1orf115	1
C1orf116	0
C1orf122	12
C1orf123	36
C1orf127	0
C1orf131	0
C1orf140	48
C1orf141	8
C1orf146	16
C1orf158	0
C1orf159	0
C1orf162	1
C1orf168	0
C1orf170	6
C1orf172	4
C1orf173	0
C1orf174	74
C1orf177	0
C1orf180	1
C1orf185	0
C1orf186	0
C1orf189	0
C1orf192	88
C1orf194	6
C1orf198	2
C1orf200	128
C1orf204	17
C1orf21	3
C1orf210	44
C1orf213	6
C1orf216	1
C1orf220	25
C1orf222	0
C1orf226	1
C1orf227	1
C1orf228	3
C1orf229	31
C1orf27	4
C1orf35	15
C1orf43	6
C1orf50	0
C1orf51	0
C1orf52	9
C1orf53	0
C1orf54	0
C1orf56	924
C1orf61	0
C1orf63	13
C1orf64	0
C1orf65	0
C1orf68	0
C1orf74	72
C1orf85	4
C1orf86	63
C1orf87	0
C1orf94	0
C1orf95	40
C2	4
C20orf112	80
C20orf141	0
C20orf144	5
C20orf166	0
C20orf173	10
C20orf194	0
C20orf195	3
C20orf196	0
C20orf197	0
C20orf201	2
C20orf202	0
C20orf203	28
C20orf26	0
C20orf27	1
C20orf85	0
C20orf96	1
C21orf119	0
C21orf128	2
C21orf15	1
C21orf2	95
C21orf33	11
C21orf37	0
C21orf49	2
C21orf54	0
C21orf58	5
C21orf59	1
C21orf62	299
C21orf67	92
C21orf88	0
C21orf90	0
C22orf15	85
C22orf23	85
C22orf24	3
C22orf26	16
C22orf31	0
C22orf34	0
C22orf39	13
C22orf42	0
C22orf43	0
C22orf46	3
C2CD2	23
C2CD2L	3
C2CD3	1
C2CD4A	22
C2CD4B	0
C2CD4C	0
C2CD4D	10
C2orf15	77
C2orf16	21
C2orf27A	0
C2orf27B	0
C2orf40	2
C2orf42	2
C2orf43	2
C2orf44	1
C2orf47	6
C2orf48	1
C2orf49	1
C2orf50	0
C2orf53	0
C2orf54	6
C2orf57	0
C2orf61	2
C2orf62	11
C2orf66	0
C2orf68	49
C2orf69	24
C2orf70	0
C2orf71	3
C2orf72	0
C2orf73	0
C2orf74	3
C2orf76	0
C2orf78	0
C2orf80	0
C2orf81	7
C2orf82	0
C2orf83	28
C2orf88	236
C3	0
C3AR1	2
C3P1	0
C3orf14	0
C3orf17	296
C3orf18	35
C3orf20	0
C3orf22	0
C3orf27	24
C3orf30	1
C3orf33	45
C3orf35	0
C3orf36	0
C3orf37	6
C3orf38	2
C3orf43	0
C3orf49	29
C3orf52	12
C3orf55	0
C3orf56	0
C3orf58	9
C3orf62	42
C3orf65	4
C3orf67	0
C3orf70	34
C3orf72	49
C3orf79	0
C4A	0
C4B	0
C4BPA	1
C4BPB	0
C4orf17	0
C4orf19	107
C4orf21	0
C4orf22	0
C4orf26	34
C4orf27	3
C4orf29	7
C4orf3	17
C4orf32	1
C4orf33	0
C4orf36	0
C4orf40	27
C4orf42	5
C4orf45	1
C4orf46	1
C4orf47	0
C4orf48	0
C4orf51	0
C4orf6	0
C5	4
C5AR1	10
C5orf15	0
C5orf20	0
C5orf22	0
C5orf24	62
C5orf25	4
C5orf27	25
C5orf28	32
C5orf30	0
C5orf34	29
C5orf38	0
C5orf42	3
C5orf45	58
C5orf46	0
C5orf47	0
C5orf48	0
C5orf49	0
C5orf51	2
C5orf52	0
C5orf54	0
C5orf55	34
C5orf56	893
C5orf58	74
C5orf60	3
C5orf63	0
C5orf64	21
C6	0
C6orf1	5
C6orf10	15
C6orf106	6
C6orf118	0
C6orf120	252
C6orf123	40
C6orf132	24
C6orf136	50
C6orf141	0
C6orf147	33
C6orf15	0
C6orf163	0
C6orf164	0
C6orf165	0
C6orf170	28
C6orf195	0
C6orf201	35
C6orf203	0
C6orf211	0
C6orf222	0
C6orf223	0
C6orf226	4
C6orf25	31
C6orf47	5
C6orf48	2
C6orf52	0
C6orf57	0
C6orf58	4
C6orf62	24
C6orf70	0
C6orf89	26
C6orf99	0
C7	20
C7orf10	0
C7orf13	0
C7orf25	0
C7orf26	0
C7orf31	1
C7orf33	0
C7orf34	0
C7orf41	1
C7orf43	81
C7orf49	248
C7orf50	4
C7orf55	3
C7orf57	4
C7orf60	0
C7orf61	1
C7orf62	0
C7orf63	8
C7orf65	28
C7orf66	0
C7orf69	1
C7orf71	19
C7orf72	0
C8A	0
C8B	0
C8G	5
C8orf22	0
C8orf31	40
C8orf33	114
C8orf34	0
C8orf37	20
C8orf4	0
C8orf42	1
C8orf44	92
C8orf46	0
C8orf47	1
C8orf48	0
C8orf49	6
C8orf56	1
C8orf58	4
C8orf59	99
C8orf74	0
C8orf76	3
C8orf86	33
C9	0
C9orf102	84
C9orf106	0
C9orf114	62
C9orf116	0
C9orf117	21
C9orf123	1
C9orf129	0
C9orf131	167
C9orf135	0
C9orf139	72
C9orf142	1
C9orf152	2
C9orf153	0
C9orf156	1
C9orf16	3
C9orf163	0
C9orf169	1
C9orf170	0
C9orf171	3
C9orf172	4
C9orf173	6
C9orf24	2
C9orf3	41
C9orf37	43
C9orf40	5
C9orf41	0
C9orf43	0
C9orf47	32
C9orf50	0
C9orf53	0
C9orf57	0
C9orf62	0
C9orf64	32
C9orf66	127
C9orf69	9
C9orf72	1
C9orf78	62
C9orf84	91
C9orf85	47
C9orf89	2
C9orf9	0
C9orf91	21
C9orf96	77
CA1	8
CA10	0
CA11	10
CA12	27
CA13	23
CA14	76
CA2	1
CA3	1
CA4	0
CA5A	1
CA5B	82
CA5BP1	0
CA6	203
CA7	2
CA8	0
CA9	0
CAB39	38
CAB39L	1
CABIN1	12
CABLES1	4
CABLES2	49
CABP1	0
CABP2	0
CABP4	175
CABP5	2
CABP7	106
CABS1	0
CABYR	3
CACHD1	0
CACNA1A	3
CACNA1B	0
CACNA1C	88
CACNA1D	1
CACNA1E	0
CACNA1F	8
CACNA1G	0
CACNA1H	0
CACNA1I	2
CACNA1S	0
CACNA2D1	0
CACNA2D2	80
CACNA2D3	0
CACNA2D4	30
CACNB1	4
CACNB2	229
CACNB3	6
CACNB4	1
CACNG1	7
CACNG2	0
CACNG3	0
CACNG4	5
CACNG5	0
CACNG6	0
CACNG7	0
CACNG8	192
CACYBP	129
CAD	0
CADM1	2
CADM2	0
CADM3	0
CADM4	10
CADPS	0
CADPS2	0
CAGE1	9
CALB1	88
CALB2	3
CALCA	2
CALCB	0
CALCOCO1	7
CALCOCO2	11
CALCR	0
CALCRL	0
CALD1	12
CALHM1	11
CALHM2	21
CALHM3	0
CALM1	12
CALM2	94
CALM3	28
CALML3	0
CALML4	437
CALML5	0
CALML6	0
CALN1	14
CALR	97
CALR3	0
CALU	28
CALY	0
CAMK1	83
CAMK1D	100
CAMK1G	0
CAMK2A	0
CAMK2B	1
CAMK2D	8
CAMK2G	8
CAMK2N1	1
CAMK2N2	7
CAMK4	9
CAMKK1	0
CAMKK2	47
CAMKMT	1
CAMKV	0
CAMLG	36
CAMP	0
CAMSAP1	3
CAMTA1	2
CAMTA2	28
CAND1	4
CAND2	73
CANT1	4
CANX	83
CAP1	43
CAP2	0
CAPG	8
CAPN1	27
CAPN10	2
CAPN11	0
CAPN12	145
CAPN13	0
CAPN14	0
CAPN2	89
CAPN3	29
CAPN5	0
CAPN6	0
CAPN7	101
CAPN8	0
CAPN9	0
CAPNS1	1
CAPNS2	0
CAPRIN1	10
CAPRIN2	1
CAPS	27
CAPS2	0
CAPSL	0
CAPZA1	5
CAPZA2	3
CAPZA3	0
CAPZB	8
CARD10	1
CARD11	19
CARD14	91
CARD16	2
CARD17	0
CARD18	0
CARD6	62
CARD8	72
CARD9	8
CARHSP1	97
CARKD	36
CARM1	54
CARNS1	40
CARS	3
CARS2	12
CARTPT	0
CASC1	20
CASC2	2
CASC3	9
CASC4	31
CASC5	0
CASD1	0
CASK	2
CASKIN1	113
CASKIN2	18
CASP1	4
CASP10	47
CASP12	0
CASP14	16
CASP2	67
CASP3	1
CASP4	2
CASP5	0
CASP6	150
CASP7	1
CASP8	82
CASP8AP2	9
CASP9	0
CASQ1	1
CASQ2	1
CASR	0
CASS4	12
CAST	466
CASZ1	9
CAT	0
CATSPER1	1
CATSPER2	3
CATSPER2P1	35
CATSPER3	0
CATSPER4	0
CATSPERB	0
CATSPERG	1
CAV1	0
CAV2	49
CAV3	1
CBFA2T2	82
CBFA2T3	2
CBFB	4
CBL	14
CBLB	3
CBLC	0
CBLL1	3
CBLN1	0
CBLN2	0
CBLN3	0
CBLN4	0
CBR1	0
CBR3	17
CBR4	0
CBS	4
CBWD1	1
CBWD2	0
CBWD3	0
CBWD5	1
CBWD6	0
CBX1	30
CBX2	2
CBX3	20
CBX4	19
CBX5	82
CBX6	3
CBX7	4
CBX8	1
CBY1	4
CBY3	9
CC2D1A	5
CC2D1B	82
CC2D2A	612
CC2D2B	37
CCAR1	24
CCBE1	69
CCBL1	4
CCBL2	9
CCBP2	85
CCDC101	6
CCDC102A	1
CCDC102B	0
CCDC103	0
CCDC104	38
CCDC105	0
CCDC106	7
CCDC107	6
CCDC108	1
CCDC109B	10
CCDC11	1
CCDC110	3
CCDC111	8
CCDC112	2
CCDC113	29
CCDC114	10
CCDC115	11
CCDC116	0
CCDC117	21
CCDC12	12
CCDC120	38
CCDC121	48
CCDC122	33
CCDC124	35
CCDC125	78
CCDC126	0
CCDC127	0
CCDC129	0
CCDC13	0
CCDC130	3
CCDC132	0
CCDC134	2
CCDC135	0
CCDC136	1
CCDC137	31
CCDC138	0
CCDC14	4
CCDC140	0
CCDC141	4
CCDC144A	0
CCDC144B	269
CCDC144NL	4
CCDC146	1
CCDC147	0
CCDC148	38
CCDC149	0
CCDC15	0
CCDC150	0
CCDC151	0
CCDC152	6
CCDC153	2
CCDC154	10
CCDC155	0
CCDC157	60
CCDC158	1
CCDC159	3
CCDC160	0
CCDC162P	0
CCDC163P	13
CCDC166	0
CCDC167	14
CCDC17	3
CCDC18	50
CCDC19	1
CCDC22	7
CCDC23	7
CCDC24	3
CCDC25	2
CCDC27	0
CCDC28A	1
CCDC28B	43
CCDC3	0
CCDC30	39
CCDC33	0
CCDC34	2
CCDC36	8
CCDC37	25
CCDC38	6
CCDC39	403
CCDC40	0
CCDC41	61
CCDC42	0
CCDC42B	135
CCDC43	5
CCDC47	8
CCDC50	17
CCDC51	0
CCDC53	3
CCDC54	0
CCDC57	9
CCDC58	3
CCDC59	11
CCDC6	3
CCDC60	0
CCDC61	2
CCDC62	2
CCDC63	0
CCDC64	19
CCDC64B	5
CCDC65	17
CCDC66	112
CCDC67	5
CCDC68	5
CCDC69	56
CCDC7	9
CCDC70	0
CCDC71	5
CCDC73	674
CCDC74A	0
CCDC74B	0
CCDC77	56
CCDC78	41
CCDC79	0
CCDC8	15
CCDC80	18
CCDC81	0
CCDC82	7
CCDC83	3
CCDC84	391
CCDC85A	0
CCDC85B	3
CCDC85C	109
CCDC86	6
CCDC87	0
CCDC88A	47
CCDC88B	34
CCDC88C	31
CCDC89	0
CCDC9	7
CCDC90B	12
CCDC91	5
CCDC92	3
CCDC93	7
CCDC94	5
CCDC96	5
CCDC97	105
CCHCR1	0
CCIN	0
CCK	0
CCKAR	0
CCKBR	0
CCL1	0
CCL11	0
CCL13	0
CCL14	0
CCL16	16
CCL17	0
CCL18	0
CCL19	0
CCL2	0
CCL20	0
CCL21	0
CCL22	54
CCL23	0
CCL24	0
CCL25	0
CCL26	0
CCL27	10
CCL28	29
CCL3	6
CCL3L1	0
CCL3L3	0
CCL4	3
CCL4L2	0
CCL5	111
CCL7	0
CCL8	0
CCM2	6
CCNA1	0
CCNA2	131
CCNB1	0
CCNB1IP1	9
CCNB2	8
CCNB3	0
CCNC	51
CCND1	10
CCND2	2
CCND3	32
CCNDBP1	4
CCNE1	0
CCNE2	143
CCNF	9
CCNG1	6
CCNG2	1
CCNH	47
CCNI	15
CCNI2	22
CCNJ	59
CCNJL	2
CCNK	3
CCNL1	55
CCNL2	8
CCNO	0
CCNT1	1
CCNT2	5
CCNY	4
CCNYL1	18
CCP110	28
CCPG1	134
CCR1	1
CCR10	1
CCR2	0
CCR3	0
CCR4	0
CCR5	1
CCR6	104
CCR7	10
CCR8	2
CCR9	34
CCRL1	61
CCRL2	0
CCRN4L	98
CCS	0
CCT2	3
CCT3	15
CCT4	6
CCT5	2
CCT6A	4
CCT6B	0
CCT6P1	22
CCT6P3	47
CCT7	4
CCT8	56
CCT8L2	1
CCZ1	1
CD101	4
CD109	36
CD14	24
CD151	16
CD160	74
CD163	2
CD163L1	0
CD164	3
CD164L2	0
CD177	0
CD180	5
CD19	2
CD1A	1
CD1B	0
CD1C	0
CD1D	2
CD1E	0
CD2	2
CD200	13
CD200R1	0
CD200R1L	1
CD207	0
CD209	30
CD22	3
CD226	2
CD244	85
CD247	9
CD248	1
CD27	26
CD274	7
CD276	0
CD28	26
CD2AP	18
CD2BP2	20
CD300A	3
CD300C	3
CD300E	29
CD300LB	7
CD300LD	0
CD300LF	2
CD300LG	24
CD302	603
CD320	1
CD33	3
CD34	0
CD36	17
CD37	28
CD38	1
CD3D	0
CD3E	6
CD3EAP	346
CD3G	14
CD4	3
CD40	2
CD40LG	46
CD44	19
CD46	83
CD47	3
CD48	10
CD5	25
CD52	18
CD53	12
CD55	4
CD58	0
CD59	0
CD5L	0
CD6	12
CD63	4
CD68	102
CD69	6
CD7	4
CD70	0
CD72	13
CD74	144
CD79A	19
CD79B	5
CD80	14
CD81	4
CD82	13
CD83	0
CD84	115
CD86	7
CD8A	38
CD8B	9
CD9	0
CD93	11
CD96	15
CD97	13
CD99	0
CD99L2	20
CD99P1	0
CDA	0
CDADC1	0
CDAN1	41
CDC123	6
CDC14A	7
CDC14B	7
CDC14C	17
CDC16	37
CDC20	20
CDC20B	0
CDC23	0
CDC25A	0
CDC25B	12
CDC25C	0
CDC26	12
CDC27	1
CDC34	3
CDC37	25
CDC37L1	23
CDC40	60
CDC42	26
CDC42BPA	17
CDC42BPB	18
CDC42BPG	0
CDC42EP1	0
CDC42EP2	0
CDC42EP3	133
CDC42EP4	0
CDC42EP5	0
CDC42SE1	13
CDC42SE2	120
CDC45	0
CDC5L	3
CDC6	16
CDC7	6
CDC73	0
CDCA2	0
CDCA3	1
CDCA4	0
CDCA5	3
CDCA7	0
CDCA7L	5
CDCA8	0
CDCP1	44
CDCP2	0
CDH1	9
CDH10	0
CDH11	0
CDH12	63
CDH13	12
CDH15	0
CDH16	1
CDH17	10
CDH18	0
CDH19	0
CDH2	0
CDH20	5
CDH22	0
CDH23	283
CDH24	2
CDH26	0
CDH3	0
CDH4	2
CDH5	0
CDH6	15
CDH7	0
CDH8	0
CDH9	2
CDHR1	0
CDHR2	5
CDHR3	36
CDHR4	0
CDHR5	41
CDIPT	2
CDK1	0
CDK10	9
CDK11A	16
CDK11B	2
CDK12	15
CDK13	25
CDK14	0
CDK15	0
CDK16	7
CDK17	15
CDK18	0
CDK19	15
CDK2	0
CDK20	0
CDK2AP1	6
CDK2AP2	2
CDK4	33
CDK5	2
CDK5R1	11
CDK5R2	0
CDK5RAP1	0
CDK5RAP2	6
CDK5RAP3	2
CDK6	4
CDK7	3
CDK8	1
CDK9	2
CDKAL1	40
CDKL1	30
CDKL2	0
CDKL3	0
CDKL4	0
CDKL5	0
CDKN1A	1
CDKN1B	17
CDKN1C	2
CDKN2A	3
CDKN2AIP	3
CDKN2AIPNL	32
CDKN2B	22
CDKN2B-AS1	18
CDKN2C	2
CDKN2D	2
CDKN3	8
CDNF	0
CDO1	0
CDON	28
CDR1	0
CDR2	11
CDR2L	7
CDRT1	3
CDRT15	0
CDRT15L2	1
CDRT4	52
CDRT7	0
CDS1	1
CDS2	3
CDSN	0
CDT1	54
CDV3	27
CDX1	0
CDX2	0
CDX4	0
CDY1	0
CDY2A	0
CDYL	24
CDYL2	2
CEACAM1	15
CEACAM16	0
CEACAM18	1
CEACAM19	0
CEACAM20	0
CEACAM21	1
CEACAM22P	181
CEACAM3	0
CEACAM4	0
CEACAM5	47
CEACAM6	2
CEACAM7	0
CEACAM8	41
CEBPA	7
CEBPB	31
CEBPD	56
CEBPE	0
CEBPG	4
CEBPZ	126
CECR1	30
CECR2	0
CECR3	0
CECR5	0
CECR5-AS1	0
CECR6	13
CECR7	1
CEL	0
CELA1	0
CELA2A	0
CELA2B	5
CELA3A	0
CELA3B	0
CELF1	1
CELF2	8
CELF3	33
CELF4	13
CELF5	0
CELF6	2
CELP	0
CELSR1	20
CELSR2	0
CELSR3	8
CEMP1	197
CEND1	24
CENPA	0
CENPB	5
CENPBD1	100
CENPC1	15
CENPE	1
CENPF	2
CENPH	6
CENPI	0
CENPJ	0
CENPK	1
CENPL	20
CENPM	0
CENPN	92
CENPO	107
CENPP	70
CENPQ	0
CENPT	10
CENPV	40
CENPW	0
CEP104	120
CEP112	0
CEP120	4
CEP128	3
CEP135	43
CEP152	0
CEP164	9
CEP170	6
CEP170P1	0
CEP19	86
CEP192	4
CEP250	144
CEP290	34
CEP350	16
CEP44	26
CEP55	0
CEP57	60
CEP57L1	6
CEP63	15
CEP68	378
CEP70	2
CEP72	1
CEP76	1
CEP78	0
CEP85	46
CEP89	1
CEP95	25
CEP97	0
CEPT1	472
CER1	0
CERCAM	0
CERK	29
CERKL	2051
CERS2	22
CERS3	0
CERS4	19
CERS5	109
CERS6	2
CES1	0
CES1P1	0
CES1P2	0
CES2	30
CES3	149
CES4A	0
CES5A	0
CES5AP1	0
CETN1	0
CETN2	1
CETN3	0
CETN4P	0
CETP	25
CFB	48
CFC1	0
CFC1B	0
CFD	3
CFDP1	5
CFH	0
CFHR1	0
CFHR2	0
CFHR3	0
CFHR4	0
CFHR5	0
CFI	0
CFL1	21
CFL1P1	24
CFL2	0
CFLAR	925
CFLAR-AS1	564
CFP	3
CFTR	0
CGA	0
CGB	1
CGB1	0
CGB2	0
CGB5	0
CGB7	0
CGB8	0
CGGBP1	33
CGN	0
CGNL1	25
CGREF1	33
CGRRF1	0
CH25H	0
CHAC1	0
CHAC2	41
CHAD	18
CHADL	34
CHAF1A	6
CHAF1B	0
CHAT	0
CHCHD1	0
CHCHD10	0
CHCHD2	9
CHCHD3	3
CHCHD4	3
CHCHD5	1
CHCHD6	0
CHCHD7	0
CHD1	10
CHD1L	4
CHD2	53
CHD3	41
CHD4	54
CHD5	9
CHD6	176
CHD7	18
CHD8	12
CHD9	8
CHDH	24
CHEK1	56
CHEK2	0
CHERP	16
CHFR	2
CHGA	33
CHGB	0
CHI3L1	0
CHI3L2	0
CHIA	1
CHIC1	6
CHIC2	4
CHID1	1
CHIT1	0
CHKA	132
CHL1	0
CHM	32
CHML	26
CHMP1A	1
CHMP1B	65
CHMP2A	11
CHMP2B	1
CHMP4A	3
CHMP4B	8
CHMP4C	11
CHMP5	5
CHMP6	6
CHMP7	6
CHN1	0
CHN2	6
CHODL	0
CHORDC1	3
CHP2	48
CHPF	3
CHPF2	3
CHPT1	3
CHRAC1	15
CHRD	0
CHRDL1	3
CHRDL2	0
CHRFAM7A	0
CHRM1	0
CHRM2	0
CHRM3	158
CHRM4	0
CHRM5	22
CHRNA1	0
CHRNA10	0
CHRNA2	80
CHRNA3	6
CHRNA4	0
CHRNA5	75
CHRNA6	0
CHRNA7	22
CHRNA9	0
CHRNB1	159
CHRNB2	124
CHRNB3	0
CHRNB4	4
CHRND	9
CHRNE	76
CHRNG	125
CHST1	0
CHST10	1
CHST11	26
CHST12	17
CHST13	0
CHST14	2
CHST15	0
CHST2	9
CHST3	1
CHST4	5
CHST5	23
CHST6	188
CHST7	11
CHST8	2
CHST9	0
CHSY1	9
CHSY3	0
CHTF18	1
CHTF8	6
CHTOP	11
CHUK	11
CHURC1	208
CIAO1	88
CIAPIN1	1
CIB1	21
CIB2	0
CIB3	1
CIB4	0
CIC	4
CIDEA	0
CIDEB	349
CIDEC	0
CIDECP	0
CIITA	43
CILP	0
CILP2	0
CINP	3
CIR1	8
CIRBP	35
CIRH1A	0
CISD1	0
CISD2	53
CISD3	2
CISH	4
CIT	0
CITED1	0
CITED2	17
CITED4	0
CIZ1	8
CKAP2	6
CKAP2L	1
CKAP4	2
CKAP5	5
CKB	0
CKLF	6
CKM	5
CKMT1A	0
CKMT1B	0
CKMT2	73
CKS1B	17
CKS2	3
CLASP1	3
CLASP2	1
CLASRP	16
CLC	0
CLCA1	0
CLCA2	0
CLCA3P	5
CLCA4	0
CLCC1	164
CLCF1	10
CLCN1	0
CLCN2	4
CLCN3	5
CLCN4	0
CLCN5	23
CLCN6	1
CLCN7	3
CLCNKA	0
CLCNKB	0
CLDN1	0
CLDN10	0
CLDN11	13
CLDN12	0
CLDN14	1
CLDN15	0
CLDN16	43
CLDN17	0
CLDN18	15
CLDN19	35
CLDN2	9
CLDN20	70
CLDN22	13
CLDN23	0
CLDN24	0
CLDN25	0
CLDN3	0
CLDN4	9
CLDN5	1
CLDN6	1
CLDN7	13
CLDN8	0
CLDN9	0
CLDND1	0
CLDND2	3
CLEC10A	0
CLEC11A	0
CLEC12A	4
CLEC12B	0
CLEC14A	0
CLEC16A	9
CLEC17A	5
CLEC18A	0
CLEC18B	0
CLEC18C	0
CLEC1A	0
CLEC1B	68
CLEC2A	0
CLEC2B	26
CLEC2D	81
CLEC2L	0
CLEC3A	0
CLEC3B	1
CLEC4A	0
CLEC4C	4
CLEC4D	0
CLEC4E	14
CLEC4F	1
CLEC4G	0
CLEC4GP1	108
CLEC4M	0
CLEC5A	2
CLEC6A	0
CLEC7A	35
CLEC9A	1
CLECL1	3
CLGN	0
CLIC1	4
CLIC2	0
CLIC3	5
CLIC4	1
CLIC5	2
CLIC6	0
CLINT1	8
CLIP1	5
CLIP2	6
CLIP3	15
CLIP4	1
CLK1	14
CLK2	3
CLK2P	0
CLK3	55
CLK4	4
CLLU1	1
CLLU1OS	0
CLMN	65
CLMP	54
CLN3	3
CLN5	167
CLN6	1
CLN8	119
CLNK	0
CLNS1A	1
CLOCK	95
CLP1	1
CLPB	3
CLPP	8
CLPS	0
CLPTM1	13
CLPTM1L	1
CLPX	3
CLRN1	1
CLRN1-AS1	0
CLRN2	0
CLRN3	0
CLSPN	112
CLSTN1	356
CLSTN2	0
CLSTN3	3
CLTA	7
CLTB	10
CLTC	148
CLTCL1	0
CLU	18
CLUAP1	52
CLUL1	2
CLVS1	35
CLVS2	0
CLYBL	1
CMA1	2
CMAHP	2
CMAS	1
CMBL	68
CMC1	0
CMIP	4
CMKLR1	1
CMPK1	14
CMPK2	1
CMTM2	1
CMTM3	6
CMTM4	55
CMTM5	1
CMTM6	91
CMTM7	0
CMTM8	1
CMYA5	3
CNBD1	0
CNBP	43
CNDP1	2
CNDP2	4
CNFN	0
CNGA1	15
CNGA2	0
CNGA3	0
CNGA4	0
CNGB1	18
CNGB3	12
CNIH	0
CNIH2	0
CNIH3	0
CNIH4	0
CNKSR1	1
CNKSR2	7
CNKSR3	0
CNN1	0
CNN2	26
CNN3	1
CNNM1	20
CNNM2	28
CNNM3	143
CNNM4	34
CNOT1	86
CNOT10	6
CNOT2	23
CNOT3	24
CNOT4	2
CNOT6	1
CNOT6L	1
CNOT7	186
CNOT8	3
CNP	489
CNPPD1	2
CNPY1	0
CNPY2	36
CNPY3	33
CNPY4	30
CNR1	0
CNR2	1
CNRIP1	13
CNST	6
CNTD1	522
CNTD2	0
CNTFR	0
CNTLN	28
CNTN1	0
CNTN2	17
CNTN3	0
CNTN4	17
CNTN5	0
CNTN6	0
CNTNAP1	105
CNTNAP2	28
CNTNAP3	0
CNTNAP3B	0
CNTNAP4	0
CNTNAP5	0
CNTRL	118
CNTROB	0
COA5	128
COASY	0
COBL	0
COBLL1	0
COCH	102
COG1	143
COG2	2
COG3	2
COG4	2
COG5	588
COG6	4
COG7	11
COIL	29
COL10A1	244
COL11A1	0
COL11A2	0
COL12A1	0
COL13A1	1
COL14A1	0
COL15A1	0
COL16A1	2
COL17A1	62
COL18A1	54
COL19A1	4
COL1A1	0
COL1A2	0
COL20A1	0
COL21A1	0
COL22A1	0
COL23A1	1
COL24A1	0
COL25A1	0
COL27A1	1
COL28A1	0
COL2A1	3
COL3A1	0
COL4A1	0
COL4A2	1
COL4A3	27
COL4A3BP	6
COL4A4	152
COL4A5	0
COL4A6	6
COL5A1	0
COL5A2	0
COL5A3	1
COL6A1	0
COL6A2	9
COL6A3	1
COL6A4P1	0
COL6A4P2	16
COL6A5	0
COL6A6	29
COL7A1	0
COL8A1	2
COL8A2	26
